model,task,sample_idx,metric,seq_len_tokens,seq_len_chars,token_entropy,gzip_ratio,unique_token_ratio,question_position,newline_density,score_c0,cr_c0,score_c1,cr_c1,score_c2,cr_c2,score_c3,cr_c3,score_c4,cr_c4,score_c5,cr_c5,best_quality_config,best_quality_score,best_iso_tau_0.99,best_iso_tau_0.95,best_iso_tau_0.90
llama32_3b,narrativeqa,13,f1,37057,150560,9.2834,0.3741,0.1193,0.9999,0.0201,0.0,1.0,0.0,40.3694,0.0,5.4713,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,narrativeqa,14,f1,31384,127757,9.2851,0.3891,0.1575,0.9999,0.0183,0.0,1.0,0.0,40.3694,0.0,5.4609,0.090909,3.412,0.0,7.3242,0.0,7.3242,C3,0.090909,C1,C1,C1
llama32_3b,narrativeqa,15,f1,37059,150579,9.2837,0.374,0.1193,0.9999,0.0201,0.444444,1.0,0.222222,40.3694,0.083333,5.4712,0.444444,3.412,0.206897,7.3242,0.206897,7.3242,C0,0.444444,C3,C3,C3
llama32_3b,narrativeqa,16,f1,11381,47179,9.3144,0.4169,0.2564,0.9998,0.0211,0.166667,1.0,0.133333,40.3694,0.166667,5.4767,0.166667,3.412,0.166667,7.3242,0.166667,7.3242,C0,0.166667,C4,C4,C4
llama32_3b,narrativeqa,17,f1,8054,34126,9.3898,0.4273,0.3061,0.9997,0.0259,0.25,1.0,1.0,40.3694,0.363636,5.4467,0.444444,3.412,0.444444,7.3242,0.444444,7.3242,C1,1.0,C1,C1,C1
llama32_3b,narrativeqa,18,f1,31418,134613,9.3844,0.3944,0.1648,0.9999,0.019,0.222222,1.0,0.222222,40.3694,0.1,5.4529,0.222222,3.412,0.222222,7.3242,0.222222,7.3242,C0,0.222222,C1,C1,C1
llama32_3b,narrativeqa,19,f1,19113,76470,8.9864,0.3937,0.1785,0.9999,0.0167,0.222222,1.0,0.222222,40.3694,0.222222,5.4505,0.222222,3.412,0.285714,7.3242,0.074074,7.3242,C4,0.285714,C1,C1,C1
llama32_3b,passage_count,0,count_em,15690,66383,8.8233,0.0991,0.0748,0.0041,0.0013,0.0,1.0,0.0,40.3694,0.0,5.4275,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,1,count_em,21256,96790,8.488,0.0536,0.0397,0.0028,0.001,1.0,1.0,1.0,40.3694,1.0,5.4169,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,passage_count,2,count_em,18536,82313,9.3288,0.2315,0.1262,0.0033,0.0012,0.0,1.0,0.0,40.3694,0.0,5.4389,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,3,count_em,17304,81159,9.7033,0.3446,0.2163,0.8755,0.0009,0.0,1.0,0.0,40.3694,0.0,5.4399,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,4,count_em,20836,96082,9.6139,0.2716,0.1724,0.0028,0.0011,0.0,1.0,0.0,40.3694,0.0,5.441,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,5,count_em,11196,50472,9.4701,0.3389,0.2514,0.7383,0.0014,0.0,1.0,0.0,40.3694,0.0,5.4589,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,6,count_em,16511,78503,9.2245,0.2217,0.1368,0.0035,0.001,0.0,1.0,0.0,40.3694,0.0,5.4425,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,7,count_em,12868,60783,9.2372,0.2047,0.1543,0.0045,0.0012,0.0,1.0,0.0,40.3694,0.0,5.4373,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,8,count_em,17307,79574,8.6588,0.0863,0.0581,0.0034,0.001,0.0,1.0,0.0,40.3694,0.0,5.4254,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,9,count_em,11552,54444,8.5926,0.1037,0.0848,0.005,0.001,0.0,1.0,0.0,40.3694,0.0,5.4208,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,10,count_em,18085,82268,8.7851,0.1413,0.0849,0.7675,0.0011,0.0,1.0,0.0,40.3694,0.0,5.4315,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,11,count_em,12795,58382,9.4539,0.3231,0.2034,0.3194,0.0011,0.0,1.0,0.0,40.3694,0.0,5.448,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,12,count_em,9166,40044,8.7163,0.1457,0.1233,0.0068,0.0014,0.0,1.0,0.0,40.3694,0.0,5.421,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,13,count_em,17204,73884,8.4383,0.0728,0.0545,0.0037,0.0012,0.0,1.0,0.0,40.3694,0.0,5.4041,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,14,count_em,17229,75746,9.6663,0.2807,0.1846,0.9876,0.0013,0.0,1.0,0.0,40.3694,0.0,5.4496,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,15,count_em,7714,35076,9.0484,0.2584,0.2092,0.0078,0.0013,0.0,1.0,0.0,40.3694,0.0,5.4303,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,16,count_em,11199,53076,9.0566,0.2223,0.182,0.0051,0.0011,0.0,1.0,0.0,40.3694,0.0,5.4357,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,17,count_em,16775,73969,8.6787,0.0915,0.0625,0.0037,0.001,0.0,1.0,0.0,40.3694,0.0,5.4248,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,18,count_em,17101,75663,9.6157,0.3241,0.1894,0.6176,0.0011,0.0,1.0,0.0,40.3694,0.0,5.442,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,passage_count,19,count_em,15851,72937,9.4437,0.2935,0.1766,0.7509,0.001,0.0,1.0,0.0,40.3694,0.0,5.4347,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,qasper,0,f1,3999,20581,8.4397,0.355,0.2751,0.9995,0.0033,0.3,1.0,0.37037,21.525,0.342857,5.417,0.3,3.412,0.352941,3.9053,0.352941,3.9053,C1,0.37037,C1,C1,C1
llama32_3b,qasper,1,f1,4592,22074,8.697,0.3531,0.248,0.9995,0.0028,0.352941,1.0,0.125,24.7169,0.387097,5.44,0.444444,3.412,0.363636,4.4844,0.363636,4.4844,C3,0.444444,C2,C2,C2
llama32_3b,qasper,2,f1,3695,19082,8.4213,0.3517,0.2658,0.9995,0.0018,0.0,1.0,0.086957,19.8887,0.0,5.4228,0.0,3.412,0.0,3.6084,0.0,3.6084,C1,0.086957,C1,C1,C1
llama32_3b,qasper,3,f1,3986,18806,8.7996,0.3728,0.2908,0.9995,0.003,0.227273,1.0,0.0,21.455,0.227273,5.443,0.232558,3.412,0.52,3.8926,0.153846,3.8926,C4,0.52,C2,C2,C2
llama32_3b,qasper,4,f1,6965,34512,8.6029,0.3301,0.2152,0.9997,0.0024,0.243902,1.0,0.25641,37.4898,0.243902,5.4665,0.243902,3.412,0.173913,6.8018,0.285714,6.8018,C5,0.285714,C1,C1,C1
llama32_3b,qasper,5,f1,3573,16144,8.7414,0.393,0.2936,0.9994,0.0028,0.0,1.0,0.0,19.232,0.0,5.4312,0.0,3.412,0.0,3.4893,0.0,3.4893,C0,0.0,C1,C1,C1
llama32_3b,qasper,6,f1,3628,16671,8.6023,0.3604,0.2696,0.9993,0.0027,0.484848,1.0,0.418605,19.528,0.340426,5.4215,0.32,3.412,0.363636,3.543,0.264151,3.543,C0,0.484848,C0,C0,C0
llama32_3b,qasper,7,f1,5496,27249,8.4002,0.3177,0.2174,0.9996,0.0029,0.0,1.0,0.0,29.5827,0.0,5.4493,0.0,3.412,0.0,5.3672,0.0,5.3672,C0,0.0,C1,C1,C1
llama32_3b,qasper,8,f1,5733,27801,8.2917,0.2843,0.1833,0.9996,0.0023,1.0,1.0,1.0,30.8584,1.0,5.4489,1.0,3.412,1.0,5.5986,1.0,5.5986,C0,1.0,C1,C1,C1
llama32_3b,qasper,9,f1,5641,26744,8.7704,0.3251,0.2235,0.9996,0.0028,0.222222,1.0,0.0,30.3632,0.222222,5.4696,0.222222,3.412,0.222222,5.5088,0.222222,5.5088,C0,0.222222,C4,C4,C4
llama32_3b,qasper,10,f1,7516,31417,8.7211,0.3318,0.1813,0.9997,0.0029,0.75,1.0,0.352941,40.3694,0.777778,5.4769,0.470588,3.412,0.636364,7.3242,0.636364,7.3242,C2,0.777778,C2,C2,C2
llama32_3b,qasper,11,f1,5368,25709,8.6888,0.3506,0.2472,0.9996,0.0031,0.638298,1.0,0.162162,28.8938,0.486486,5.4624,0.638298,3.412,0.565217,5.2422,0.652174,5.2422,C5,0.652174,C5,C5,C5
llama32_3b,qasper,12,f1,4438,22129,8.6527,0.3723,0.2684,0.9995,0.0026,0.15,1.0,0.044444,23.8879,0.181818,5.4315,0.139535,3.412,0.311111,4.334,0.111111,4.334,C4,0.311111,C2,C2,C2
llama32_3b,qasper,13,f1,2962,14178,8.674,0.4034,0.3336,0.9993,0.0033,0.238095,1.0,0.136364,15.9432,0.375,5.4002,0.243902,3.412,0.264706,2.8926,0.268657,2.8926,C2,0.375,C2,C2,C2
llama32_3b,qasper,14,f1,7191,34064,8.8178,0.334,0.2043,0.9997,0.003,0.071429,1.0,0.125,38.7062,0.101695,5.4749,0.066667,3.412,0.081633,7.0225,0.08,7.0225,C1,0.125,C1,C1,C1
llama32_3b,qasper,15,f1,2722,13171,8.2975,0.3493,0.2686,0.9992,0.0029,0.307692,1.0,0.105263,14.6514,0.285714,5.4046,0.307692,3.412,0.25,2.6582,0.25,2.6582,C0,0.307692,C3,C3,C2
llama32_3b,qasper,16,f1,4948,22048,8.7302,0.3602,0.2381,0.9995,0.0025,0.6,1.0,0.444444,26.6331,0.6,5.4404,0.818182,3.412,0.571429,4.832,0.571429,4.832,C3,0.818182,C2,C2,C2
llama32_3b,qasper,17,f1,6646,32756,8.892,0.3376,0.2231,0.9997,0.0027,0.529412,1.0,0.357143,35.7727,0.423077,5.4673,0.363636,3.412,0.615385,6.4902,0.642857,6.4902,C5,0.642857,C4,C4,C4
llama32_3b,qasper,18,f1,2926,14962,8.1419,0.3369,0.2587,0.9993,0.0022,0.571429,1.0,0.444444,15.7495,0.571429,5.4013,0.571429,3.412,0.571429,2.8574,0.571429,2.8574,C0,0.571429,C2,C2,C2
llama32_3b,qasper,19,f1,7947,39961,8.9078,0.3301,0.2101,0.9997,0.0019,0.181818,1.0,0.095238,40.3694,0.052632,5.4775,0.133333,3.412,0.307692,7.3242,0.181818,7.3242,C4,0.307692,C4,C4,C4
llama32_3b,qmsum,0,rouge1,10012,41672,7.545,0.272,0.096,0.9911,0.0142,0.323353,1.0,0.215686,40.3694,0.357616,5.4436,0.369427,3.412,0.290076,7.3242,0.315789,7.3242,C3,0.369427,C2,C5,C5
llama32_3b,qmsum,1,rouge1,15843,56671,7.5127,0.2885,0.0787,0.9998,0.0097,0.351351,1.0,0.45283,40.3694,0.325,5.4404,0.351351,3.412,0.5,7.3242,0.428571,7.3242,C4,0.5,C1,C1,C1
llama32_3b,qmsum,2,rouge1,16874,60790,7.7147,0.308,0.0862,0.9999,0.0162,0.27957,1.0,0.206897,40.3694,0.183908,5.4447,0.22449,3.412,0.258065,7.3242,0.258065,7.3242,C0,0.27957,C0,C0,C4
llama32_3b,qmsum,3,rouge1,26144,96263,7.5928,0.2853,0.0644,0.9999,0.0092,0.259542,1.0,0.176471,40.3694,0.291262,5.4498,0.283333,3.412,0.245614,7.3242,0.278261,7.3242,C2,0.291262,C5,C5,C4
llama32_3b,qmsum,4,rouge1,5567,22945,7.3895,0.2929,0.1349,0.9996,0.0139,0.336283,1.0,0.275,29.9649,0.317757,5.43,0.293103,3.412,0.299065,5.4365,0.351852,5.4365,C5,0.351852,C5,C5,C5
llama32_3b,qmsum,5,rouge1,16137,71346,8.5491,0.3307,0.1246,0.9975,0.0024,0.265625,1.0,0.344086,40.3694,0.307692,5.4607,0.273504,3.412,0.344828,7.3242,0.34188,7.3242,C4,0.344828,C1,C1,C1
llama32_3b,qmsum,6,rouge1,10011,41676,7.5453,0.2723,0.0959,0.9998,0.0142,0.333333,1.0,0.216216,40.3694,0.202899,5.4435,0.197531,3.412,0.205128,7.3242,0.236842,7.3242,C0,0.333333,C0,C0,C0
llama32_3b,qmsum,7,rouge1,29990,143787,9.0664,0.3143,0.1189,0.9999,0.0028,0.461538,1.0,0.44,40.3694,0.4,5.4637,0.4,3.412,0.325,7.3242,0.329114,7.3242,C0,0.461538,C0,C1,C1
llama32_3b,qmsum,8,rouge1,18583,70557,7.8168,0.3149,0.0887,0.9932,0.0077,0.26455,1.0,0.185185,40.3694,0.213836,5.449,0.253165,3.412,0.263158,7.3242,0.222222,7.3242,C0,0.26455,C4,C4,C4
llama32_3b,qmsum,9,rouge1,13005,61340,8.4906,0.325,0.1366,0.9892,0.0021,0.342342,1.0,0.333333,40.3694,0.285714,5.4654,0.327273,3.412,0.34,7.3242,0.315789,7.3242,C0,0.342342,C4,C1,C1
llama32_3b,qmsum,10,rouge1,10088,40796,7.2656,0.2594,0.0857,0.946,0.0161,0.230769,1.0,0.181818,40.3694,0.178218,5.4352,0.238806,3.412,0.190476,7.3242,0.2,7.3242,C3,0.238806,C3,C3,C3
llama32_3b,qmsum,11,rouge1,11253,40990,7.5729,0.3031,0.0953,0.9817,0.0086,0.195489,1.0,0.173913,40.3694,0.285714,5.4448,0.257143,3.412,0.224299,7.3242,0.278689,7.3242,C2,0.285714,C4,C4,C4
llama32_3b,qmsum,12,rouge1,8231,32494,7.1375,0.2571,0.0858,0.986,0.0146,0.274194,1.0,0.263158,40.3694,0.341463,5.4355,0.296875,3.412,0.338983,7.3242,0.384,7.3242,C5,0.384,C4,C1,C1
llama32_3b,qmsum,13,rouge1,12531,52225,7.631,0.2842,0.106,0.9998,0.0152,0.336842,1.0,0.289157,40.3694,0.311111,5.4531,0.288288,3.412,0.252252,7.3242,0.254545,7.3242,C0,0.336842,C0,C0,C2
llama32_3b,qmsum,14,rouge1,18413,66906,7.5093,0.282,0.0679,0.9921,0.0104,0.220472,1.0,0.244444,40.3694,0.227642,5.4442,0.215385,3.412,0.213592,7.3242,0.238532,7.3242,C1,0.244444,C1,C1,C1
llama32_3b,qmsum,15,rouge1,13348,50567,6.8193,0.2331,0.07,0.9823,0.0187,0.258065,1.0,0.207547,40.3694,0.233333,5.4285,0.209677,3.412,0.254545,7.3242,0.216216,7.3242,C0,0.258065,C0,C4,C4
llama32_3b,qmsum,16,rouge1,25410,120528,9.0895,0.3251,0.1403,0.9999,0.003,0.257143,1.0,0.166667,40.3694,0.226087,5.4663,0.230769,3.412,0.278689,7.3242,0.25,7.3242,C4,0.278689,C4,C4,C4
llama32_3b,qmsum,17,rouge1,12119,49902,7.5304,0.2706,0.089,0.9998,0.0134,0.417582,1.0,0.294118,40.3694,0.423529,5.4429,0.417582,3.412,0.326087,7.3242,0.318182,7.3242,C2,0.423529,C2,C2,C2
llama32_3b,qmsum,18,rouge1,18416,66930,7.5101,0.2821,0.068,0.9918,0.0104,0.204082,1.0,0.190476,40.3694,0.214286,5.4442,0.188679,3.412,0.168421,7.3242,0.145833,7.3242,C2,0.214286,C2,C2,C1
llama32_3b,qmsum,19,rouge1,5220,20018,6.724,0.2514,0.1084,0.9814,0.0191,0.224299,1.0,0.190476,28.0971,0.2,5.4079,0.226415,3.412,0.17284,5.0977,0.153846,5.0977,C3,0.226415,C3,C3,C3
llama32_3b,trec,0,accuracy,4956,22067,7.5377,0.316,0.2611,0.9997,0.0234,1.0,1.0,1.0,26.6761,1.0,5.4344,1.0,3.412,1.0,4.8398,1.0,4.8398,C0,1.0,C1,C1,C1
llama32_3b,trec,1,accuracy,7145,31651,7.5619,0.3048,0.2321,0.9998,0.0244,0.0,1.0,0.0,38.4586,0.0,5.4574,0.0,3.412,0.0,6.9775,0.0,6.9775,C0,0.0,C1,C1,C1
llama32_3b,trec,2,accuracy,10958,48491,7.7814,0.3009,0.2111,0.9999,0.0241,0.0,1.0,0.0,40.3694,0.0,5.4612,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,trec,3,accuracy,3338,14683,7.3828,0.3373,0.2846,0.9995,0.0236,1.0,1.0,1.0,17.9671,1.0,5.4098,1.0,3.412,1.0,3.2598,1.0,3.2598,C0,1.0,C1,C1,C1
llama32_3b,trec,4,accuracy,10064,44441,7.7338,0.3009,0.2204,0.9998,0.0242,1.0,1.0,1.0,40.3694,1.0,5.4628,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,trec,5,accuracy,4316,18986,7.3006,0.309,0.2477,0.9996,0.0249,1.0,1.0,1.0,23.2313,1.0,5.4238,1.0,3.412,1.0,4.2148,1.0,4.2148,C0,1.0,C1,C1,C1
llama32_3b,trec,6,accuracy,2849,12633,7.3902,0.3374,0.2945,0.9994,0.0237,0.0,1.0,0.0,15.335,0.0,5.3949,0.0,3.412,0.0,2.7822,0.0,2.7822,C0,0.0,C1,C1,C1
llama32_3b,trec,7,accuracy,9179,40923,7.6677,0.2964,0.2221,0.9998,0.024,0.0,1.0,0.0,40.3694,0.0,5.4611,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,trec,8,accuracy,10565,46752,7.8126,0.3025,0.2216,0.9999,0.0238,1.0,1.0,1.0,40.3694,1.0,5.4624,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,trec,9,accuracy,7817,34486,7.6659,0.3026,0.2318,0.9998,0.0239,1.0,1.0,1.0,40.3694,1.0,5.4632,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,trec,10,accuracy,11030,48978,7.89,0.304,0.2194,0.9999,0.0231,1.0,1.0,1.0,40.3694,1.0,5.4634,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,trec,11,accuracy,10282,45731,7.8247,0.3034,0.2211,0.9998,0.0235,1.0,1.0,1.0,40.3694,1.0,5.4575,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,trec,12,accuracy,2774,12440,7.2091,0.3334,0.287,0.9994,0.0239,0.0,1.0,0.0,14.9313,0.0,5.3951,0.0,3.412,0.0,2.709,0.0,2.709,C0,0.0,C1,C1,C1
llama32_3b,trec,13,accuracy,10041,44636,7.7657,0.3005,0.2226,0.9998,0.0237,0.0,1.0,0.0,40.3694,0.0,5.4603,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,trec,14,accuracy,8470,37582,7.6394,0.3041,0.2262,0.9998,0.0242,1.0,1.0,1.0,40.3694,1.0,5.4609,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,trec,15,accuracy,8883,39237,7.6557,0.3005,0.2194,0.9998,0.024,1.0,1.0,1.0,40.3694,1.0,5.4601,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,trec,16,accuracy,8850,39057,7.7049,0.3051,0.2243,0.9998,0.0238,0.0,1.0,0.0,40.3694,0.0,5.4617,0.0,3.412,0.0,7.3242,0.0,7.3242,C0,0.0,C1,C1,C1
llama32_3b,trec,17,accuracy,6265,27941,7.6663,0.3159,0.2496,0.9997,0.0237,1.0,1.0,1.0,33.7219,1.0,5.4487,1.0,3.412,1.0,6.1182,1.0,6.1182,C0,1.0,C1,C1,C1
llama32_3b,trec,18,accuracy,5991,26687,7.5822,0.3149,0.2495,0.9997,0.0241,1.0,1.0,1.0,32.2471,1.0,5.4462,1.0,3.412,1.0,5.8506,1.0,5.8506,C0,1.0,C1,C1,C1
llama32_3b,trec,19,accuracy,11176,49551,7.73,0.2964,0.211,0.9999,0.0241,1.0,1.0,1.0,40.3694,1.0,5.4623,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,0,f1,5506,23489,9.3091,0.4315,0.3482,0.9711,0.0139,1.0,1.0,1.0,29.6365,1.0,5.4415,1.0,3.412,1.0,5.377,1.0,5.377,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,1,f1,20031,85780,10.2352,0.4154,0.2659,0.9999,0.012,1.0,1.0,1.0,40.3694,1.0,5.4668,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,2,f1,12920,55689,9.8841,0.4137,0.2892,0.9998,0.0096,1.0,1.0,1.0,40.3694,1.0,5.4571,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,3,f1,11013,47493,9.7234,0.4216,0.2947,0.9998,0.0106,0.571429,1.0,0.571429,40.3694,0.571429,5.4636,0.571429,3.412,0.571429,7.3242,0.571429,7.3242,C0,0.571429,C1,C1,C1
llama32_3b,triviaqa,4,f1,8326,36757,9.7764,0.4334,0.347,0.9997,0.0094,1.0,1.0,1.0,40.3694,1.0,5.4491,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,5,f1,10453,44556,9.8651,0.4275,0.3041,0.9998,0.0077,1.0,1.0,1.0,40.3694,1.0,5.4616,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,6,f1,10376,40413,9.6745,0.4218,0.2876,0.9998,0.0199,1.0,1.0,1.0,40.3694,1.0,5.4513,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,7,f1,11311,47275,9.8567,0.4253,0.302,0.9998,0.0141,1.0,1.0,0.173913,40.3694,1.0,5.461,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C4,C4,C4
llama32_3b,triviaqa,8,f1,7724,31840,9.5544,0.4356,0.322,0.9997,0.0109,1.0,1.0,1.0,40.3694,1.0,5.4653,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,9,f1,4342,16034,8.659,0.4387,0.3194,0.9994,0.0158,1.0,1.0,0.142857,23.3712,1.0,5.4056,1.0,3.412,1.0,4.2402,1.0,4.2402,C0,1.0,C2,C2,C2
llama32_3b,triviaqa,10,f1,18145,76648,10.0678,0.4129,0.2681,0.9999,0.0121,1.0,1.0,1.0,40.3694,1.0,5.465,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,11,f1,11796,51154,9.8023,0.4091,0.292,0.9998,0.0106,1.0,1.0,1.0,40.3694,1.0,5.4527,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,12,f1,19728,83538,10.0535,0.4093,0.2526,0.9999,0.0121,1.0,1.0,1.0,40.3694,1.0,5.4666,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,13,f1,3265,14180,9.0301,0.4352,0.3807,0.9993,0.0136,1.0,1.0,1.0,17.5742,1.0,5.3935,1.0,3.412,1.0,3.1885,1.0,3.1885,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,14,f1,20796,87722,10.1281,0.4156,0.2575,0.9999,0.0102,1.0,1.0,1.0,40.3694,1.0,5.4682,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,15,f1,4908,22747,9.2835,0.4253,0.3775,0.9996,0.0079,1.0,1.0,1.0,26.4178,1.0,5.4249,1.0,3.412,1.0,4.793,1.0,4.793,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,16,f1,10231,42226,9.7102,0.4236,0.2923,0.9998,0.0109,1.0,1.0,1.0,40.3694,1.0,5.4584,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,17,f1,13960,57722,9.8074,0.3969,0.2583,0.9998,0.0128,1.0,1.0,1.0,40.3694,1.0,5.4717,1.0,3.412,1.0,7.3242,1.0,7.3242,C0,1.0,C1,C1,C1
llama32_3b,triviaqa,18,f1,14332,61082,9.9033,0.4151,0.2787,0.9998,0.0104,0.666667,1.0,0.666667,40.3694,0.666667,5.4645,0.666667,3.412,0.666667,7.3242,0.666667,7.3242,C0,0.666667,C1,C1,C1
llama32_3b,triviaqa,19,f1,8168,35421,9.6464,0.4262,0.3249,0.9997,0.0103,0.8,1.0,0.8,40.3694,0.8,5.4592,0.8,3.412,0.8,7.3242,0.8,7.3242,C0,0.8,C1,C1,C1
