model,task,sample_idx,metric,seq_len_tokens,seq_len_chars,token_entropy,gzip_ratio,unique_token_ratio,question_position,newline_density,score_c0,cr_c0,kv_bytes_c0,kv_bytes_fp16_c0,score_c1,cr_c1,kv_bytes_c1,kv_bytes_fp16_c1,score_c2,cr_c2,kv_bytes_c2,kv_bytes_fp16_c2,score_c3,cr_c3,kv_bytes_c3,kv_bytes_fp16_c3,score_c4,cr_c4,kv_bytes_c4,kv_bytes_fp16_c4,score_c5,cr_c5,kv_bytes_c5,kv_bytes_fp16_c5,best_quality_config,best_quality_score,best_iso_tau_0.99,best_iso_tau_0.95,best_iso_tau_0.90
llama3,passage_count,12,count,9166,40044,8.7163,0.1457,0.1233,0.0068,0.0014,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6079,213933168.1,985792512.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,13,count,17204,73884,8.4383,0.0728,0.0545,0.0037,0.0012,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6078,213654364.1,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,14,count,17229,75746,9.6663,0.2807,0.1846,0.9876,0.0013,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6169,213233041.6,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,15,count,7714,35076,9.0484,0.2584,0.2092,0.0078,0.0013,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6139,213374646.6,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,16,count,11199,53076,9.0566,0.2223,0.182,0.0051,0.0011,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6054,213853515.0,984875008.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,17,count,16775,73969,8.6787,0.0915,0.0625,0.0037,0.001,1.0,1.0,984481792.0,984481792.0,1.0,38.0183,25894912.0,984481792.0,1.0,4.613,213412365.6,984481792.0,1.0,3.3989,289648640.0,984481792.0,1.0,7.257,135659520.0,984481792.0,1.0,7.257,135659520.0,984481792.0,C0,1.0,C1,C1,C1
llama3,passage_count,18,count,17101,75663,9.6157,0.3241,0.1894,0.6176,0.0011,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6157,213373804.2,984875008.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,passage_count,19,count,15851,72937,9.4437,0.2935,0.1766,0.7509,0.001,0.0,1.0,984481792.0,984481792.0,0.0,38.0183,25894912.0,984481792.0,0.0,4.6106,213527538.8,984481792.0,0.0,3.3989,289648640.0,984481792.0,0.0,7.257,135659520.0,984481792.0,0.0,7.257,135659520.0,984481792.0,C0,0.0,C1,C1,C1
llama3,qasper,0,qa_f1,3999,20581,8.4397,0.355,0.2751,0.9995,0.0033,0.0,1.0,525860864.0,525860864.0,0.0,21.1645,24846336.0,525860864.0,0.0,4.5888,114595758.0,525860864.0,0.0,3.4034,154509952.0,525860864.0,0.0,3.9065,134610944.0,525860864.0,0.0,3.9065,134610944.0,525860864.0,C0,0.0,C1,C1,C1
llama3,qasper,1,qa_f1,4592,22074,8.697,0.3531,0.248,0.9995,0.0028,0.413793,1.0,607387648.0,607387648.0,0.2,22.0698,27467776.0,606208000.0,0.666667,4.5992,131580398.8,605159424.0,0.413793,3.3555,181011328.0,607387648.0,0.666667,4.4404,136314880.0,605290496.0,0.545455,4.4109,137494528.0,606470144.0,C2,0.666667,C2,C2,C2
llama3,qasper,2,qa_f1,3695,19082,8.4213,0.3517,0.2658,0.9995,0.0018,0.0,1.0,488374272.0,488374272.0,0.0,18.7195,26025984.0,487194624.0,0.055556,4.5905,107187695.9,492044288.0,0.0,3.3656,145107488.0,488374272.0,0.0,3.5656,136970240.0,488374272.0,0.0,3.5656,136970240.0,488374272.0,C2,0.055556,C1,C1,C1
llama3,qasper,3,qa_f1,3986,18806,8.7996,0.3728,0.2908,0.9995,0.003,0.217391,1.0,528613376.0,528613376.0,0.050633,13.1103,41230336.0,540540928.0,0.222222,4.5972,114813653.3,527826944.0,0.217391,3.3355,158480288.0,528613376.0,0.222222,3.8171,138280960.0,527826944.0,0.222222,3.8171,138280960.0,527826944.0,C2,0.222222,C2,C2,C2
llama3,qasper,4,qa_f1,6965,34512,8.6029,0.3301,0.2152,0.9997,0.0024,0.216216,1.0,917635072.0,917635072.0,0.258065,33.8638,27074560.0,916848640.0,0.216216,4.6265,198342160.0,917635072.0,0.216216,3.3804,271457280.0,917635072.0,0.347826,6.593,139460608.0,919470080.0,0.347826,6.593,139460608.0,919470080.0,C4,0.347826,C1,C1,C1
llama3,qasper,5,qa_f1,3573,16144,8.7414,0.393,0.2936,0.9994,0.0028,0.0,1.0,471465984.0,471465984.0,0.0,11.7973,41230336.0,486408192.0,0.0,4.5931,102646820.9,471465984.0,0.0,3.3798,139496640.0,471465984.0,0.0,3.4653,136052736.0,471465984.0,0.0,3.4653,136052736.0,471465984.0,C0,0.0,C1,C1,C1
llama3,qasper,6,qa_f1,3628,16671,8.6023,0.3604,0.2696,0.9993,0.0027,0.506667,1.0,484573184.0,484573184.0,0.192308,15.905,30351360.0,482738176.0,0.233333,4.5891,105135596.0,482476032.0,0.506667,3.2834,147582688.0,484573184.0,0.243902,3.4777,138280960.0,480903168.0,0.245614,3.4568,139460608.0,482082816.0,C0,0.506667,C3,C3,C3
llama3,qasper,7,qa_f1,5496,27249,8.4002,0.3177,0.2174,0.9996,0.0029,1.0,1.0,722075648.0,722075648.0,1.0,29.0617,24846336.0,722075648.0,1.0,4.6103,156620876.6,722075648.0,1.0,3.405,212065248.0,722075648.0,1.0,5.3642,134610944.0,722075648.0,1.0,5.3642,134610944.0,722075648.0,C0,1.0,C1,C1,C1
llama3,qasper,8,qa_f1,5733,27801,8.2917,0.2843,0.1833,0.9996,0.0023,1.0,1.0,753008640.0,753008640.0,1.0,30.4674,24715264.0,753008640.0,1.0,4.6084,163398999.6,753008640.0,1.0,3.4084,220928256.0,753008640.0,1.0,5.5994,134479872.0,753008640.0,1.0,5.5994,134479872.0,753008640.0,C0,1.0,C1,C1,C1
llama3,qasper,9,qa_f1,5641,26744,8.7704,0.3251,0.2235,0.9996,0.0028,0.666667,1.0,741474304.0,741474304.0,0.666667,29.3775,25239552.0,741474304.0,0.285714,4.6179,160706034.6,742129664.0,0.666667,3.4011,218012096.0,741474304.0,0.666667,5.4922,135004160.0,741474304.0,0.666667,5.4922,135004160.0,741474304.0,C0,0.666667,C1,C1,C1
llama3,qasper,10,qa_f1,7516,31417,8.7211,0.3318,0.1813,0.9997,0.0029,0.5625,1.0,991035392.0,991035392.0,0.204082,31.9155,31006720.0,989593600.0,0.4,4.6307,213758495.8,989855744.0,0.5,3.3468,296071168.0,990904320.0,0.4375,7.013,141164544.0,989986816.0,0.4375,7.013,141164544.0,989986816.0,C0,0.5625,C0,C0,C0
llama3,qasper,11,qa_f1,5368,25709,8.6888,0.3506,0.2472,0.9996,0.0031,0.444444,1.0,707133440.0,707133440.0,0.2,24.2214,29302784.0,709754880.0,0.444444,4.6161,153189517.5,707133440.0,0.444444,3.3837,208982688.0,707133440.0,0.421053,5.1625,137101312.0,707788800.0,0.421053,5.1625,137101312.0,707788800.0,C0,0.444444,C2,C2,C4
llama3,qasper,12,qa_f1,4438,22129,8.6527,0.3723,0.2684,0.9995,0.0026,0.090909,1.0,586153984.0,586153984.0,0.051282,21.9343,26681344.0,585236480.0,0.093023,4.5956,127489095.1,585891840.0,0.090909,3.3673,174072960.0,586153984.0,0.105263,4.2891,136445952.0,585236480.0,0.130435,4.2424,138412032.0,587202560.0,C5,0.130435,C2,C2,C2
llama3,qasper,13,qa_f1,2962,14178,8.674,0.4034,0.3336,0.9993,0.0033,0.068966,1.0,392167424.0,392167424.0,0.074074,14.751,26550272.0,391643136.0,0.193548,4.5771,85765382.5,392560640.0,0.068966,3.3545,116909408.0,392167424.0,0.068966,2.8659,136839168.0,392167424.0,0.285714,2.85,138018816.0,393347072.0,C5,0.285714,C1,C1,C1
llama3,qasper,14,qa_f1,7191,34064,8.8178,0.334,0.2043,0.9997,0.003,0.086957,1.0,947781632.0,947781632.0,0.046512,33.6918,28123136.0,947519488.0,0.086957,4.6309,204664783.6,947781632.0,0.086957,3.3766,280695232.0,947781632.0,0.044444,6.855,138280960.0,947912704.0,0.046512,6.8717,137887744.0,947519488.0,C0,0.086957,C2,C2,C2
llama3,qasper,15,qa_f1,2722,13171,8.2975,0.3493,0.2686,0.9992,0.0029,0.25,1.0,360316928.0,360316928.0,0.357143,13.0888,27598848.0,361234432.0,0.363636,4.5772,78604655.5,359792640.0,0.25,3.3587,107279104.0,360316928.0,0.3,2.6486,135790592.0,359661568.0,0.25,2.6407,136445952.0,360316928.0,C2,0.363636,C1,C1,C1
llama3,qasper,16,qa_f1,4948,22048,8.7302,0.3602,0.2381,0.9995,0.0025,0.4,1.0,651034624.0,651034624.0,0.714286,25.1515,25894912.0,651296768.0,0.4,4.6027,141445742.6,651034624.0,0.4,3.3961,191703232.0,651034624.0,0.285714,4.79,136052736.0,651689984.0,0.333333,4.801,135659520.0,651296768.0,C1,0.714286,C1,C1,C1
llama3,qasper,17,qa_f1,6646,32756,8.892,0.3376,0.2231,0.9997,0.0027,0.54902,1.0,877527040.0,877527040.0,0.408163,30.736,28516352.0,876478464.0,0.561404,4.6263,189881958.9,878444544.0,0.54902,3.3643,260838368.0,877527040.0,0.56,6.3032,139198464.0,877395968.0,0.472727,6.2784,139853824.0,878051328.0,C2,0.561404,C4,C4,C4
llama3,qasper,18,qa_f1,2926,14962,8.1419,0.3369,0.2587,0.9993,0.0022,0.8,1.0,386138112.0,386138112.0,0.571429,14.2463,27205632.0,387579904.0,0.8,4.5727,84444810.5,386138112.0,0.8,3.3836,114121568.0,386138112.0,0.8,2.8491,135528448.0,386138112.0,0.8,2.8491,135528448.0,386138112.0,C0,0.8,C2,C2,C2
llama3,qasper,19,qa_f1,7947,39961,8.9078,0.3301,0.2101,0.9997,0.0019,0.095238,1.0,986316800.0,986316800.0,0.0,35.0853,28123136.0,986710016.0,0.137931,4.6329,213403279.8,988676096.0,0.095238,3.3838,291483648.0,986316800.0,0.105263,7.1735,137494528.0,986316800.0,0.125,7.1971,136970240.0,985792512.0,C2,0.137931,C5,C5,C5
llama3,qmsum,0,rouge_l,10012,41672,7.545,0.272,0.096,0.9911,0.0142,0.206897,1.0,1001521152.0,1001521152.0,0.190476,28.8541,34414592.0,993001472.0,0.24359,4.6048,217379597.2,1000996864.0,0.246575,3.2695,306163712.0,1000996864.0,0.212766,6.731,148111360.0,996933632.0,0.18705,6.7667,147193856.0,996016128.0,C3,0.246575,C4,C4,C1
llama3,qmsum,1,rouge_l,15843,56671,7.5127,0.2885,0.0787,0.9998,0.0097,0.361111,1.0,991035392.0,991035392.0,0.31746,29.5055,33628160.0,992215040.0,0.307692,4.6116,215270783.2,992739328.0,0.296296,3.301,301969408.0,996802560.0,0.304348,5.2161,201326592.0,1050148864.0,0.454545,7.0354,140640256.0,989462528.0,C5,0.454545,C5,C5,C5
llama3,qmsum,2,rouge_l,16874,60790,7.7147,0.308,0.0862,0.9999,0.0162,0.27957,1.0,994443264.0,994443264.0,0.268657,34.3091,28778496.0,987365376.0,0.311688,4.6099,214555137.0,989069312.0,0.26506,3.3334,297775104.0,992608256.0,0.243902,6.9742,142082048.0,990904320.0,0.202532,6.9632,142344192.0,991166464.0,C2,0.311688,C2,C1,C1
llama3,qmsum,3,rouge_l,26144,96263,7.5928,0.2853,0.0644,0.9999,0.0092,0.196429,1.0,996016128.0,996016128.0,0.155844,34.6153,28516352.0,987103232.0,0.26087,4.6141,216175852.6,997457920.0,0.156522,3.295,302755840.0,997588992.0,0.18018,6.6907,149159936.0,997982208.0,0.177778,6.9632,142344192.0,991166464.0,C2,0.26087,C2,C2,C5
llama3,qmsum,4,rouge_l,5567,22945,7.3895,0.2929,0.1349,0.9996,0.0139,0.165289,1.0,743571456.0,743571456.0,0.191489,22.5995,32710656.0,739246080.0,0.22,4.5896,160841775.9,738197504.0,0.220183,3.3076,223895424.0,740556800.0,0.192982,5.1466,143917056.0,740687872.0,0.226415,5.1732,142999552.0,739770368.0,C5,0.226415,C1,C1,C1
llama3,qmsum,5,rouge_l,16137,71346,8.5491,0.3307,0.1246,0.9975,0.0024,0.259542,1.0,1002438656.0,1002438656.0,0.216216,26.7006,37298176.0,995885056.0,0.252252,4.6275,215381056.9,996671488.0,0.273504,3.301,301969408.0,996802560.0,0.214286,6.7564,147456000.0,996278272.0,0.226415,6.7873,146669568.0,995491840.0,C3,0.273504,C3,C2,C2
llama3,qmsum,6,rouge_l,10011,41676,7.5453,0.2723,0.0959,0.9998,0.0142,0.253165,1.0,988020736.0,988020736.0,0.228571,35.7329,27598848.0,986185728.0,0.272727,4.6042,215132941.0,990511104.0,0.253165,3.3699,293187584.0,988020736.0,0.216867,7.0523,140247040.0,989069312.0,0.257143,7.1735,137494528.0,986316800.0,C2,0.272727,C5,C5,C1
llama3,qmsum,7,rouge_l,29990,143787,9.0664,0.3143,0.1189,0.9999,0.0028,0.327869,1.0,989069312.0,989069312.0,0.196721,31.2755,31662080.0,990248960.0,0.289855,4.621,214632139.6,991821824.0,0.327869,3.3615,294236160.0,989069312.0,0.347826,6.9304,143130624.0,991952896.0,0.294118,6.9687,142213120.0,991035392.0,C4,0.347826,C4,C4,C4
llama3,qmsum,8,rouge_l,18583,70557,7.8168,0.3149,0.0887,0.9932,0.0077,0.167742,1.0,1001259008.0,1001259008.0,0.180328,30.1881,32841728.0,991428608.0,0.198675,4.6163,216245462.5,998244352.0,0.197368,3.2773,305115136.0,999948288.0,0.177419,6.7513,147587072.0,996409344.0,0.234375,6.8659,144703488.0,993525760.0,C5,0.234375,C1,C1,C1
llama3,qmsum,9,rouge_l,13005,61340,8.4906,0.325,0.1366,0.9892,0.0021,0.280702,1.0,994705408.0,994705408.0,0.271845,29.617,33497088.0,992083968.0,0.309278,4.6224,214229648.9,990248960.0,0.280702,3.3171,299872256.0,994705408.0,0.277228,6.9358,142999552.0,991821824.0,0.267857,6.8448,145227776.0,994050048.0,C2,0.309278,C2,C1,C1
llama3,qmsum,10,rouge_l,10088,40796,7.2656,0.2594,0.0857,0.946,0.0161,0.191304,1.0,995360768.0,995360768.0,0.171429,11.4693,91561984.0,1050148864.0,0.247788,4.6001,216719165.2,996933632.0,0.178571,3.3212,299347968.0,994181120.0,0.18018,6.8659,144703488.0,993525760.0,0.206349,6.7667,147193856.0,996016128.0,C2,0.247788,C5,C5,C4
llama3,qmsum,11,rouge_l,11253,40990,7.5729,0.3031,0.0953,0.9817,0.0086,0.264151,1.0,994312192.0,994312192.0,0.176471,33.8602,29171712.0,987758592.0,0.275862,4.6146,216295839.5,998113280.0,0.293103,3.303,301707264.0,996540416.0,0.23301,6.7462,147718144.0,996540416.0,0.252427,6.7718,147062784.0,995885056.0,C3,0.293103,C2,C5,C5
llama3,qmsum,12,rouge_l,8231,32494,7.1375,0.2571,0.0858,0.986,0.0146,0.261538,1.0,1003225088.0,1003225088.0,0.204545,31.4014,31531008.0,990117888.0,0.263158,4.6033,216427109.2,996278272.0,0.204724,3.2695,306163712.0,1000996864.0,0.316667,6.6215,150994944.0,999817216.0,0.278261,6.6658,149815296.0,998637568.0,C4,0.316667,C5,C5,C5
llama3,qmsum,13,rouge_l,12531,52225,7.631,0.2842,0.106,0.9998,0.0152,0.269231,1.0,994443264.0,994443264.0,0.28,28.1308,35332096.0,993918976.0,0.29703,4.6099,215489941.3,993394688.0,0.228571,3.3131,300396544.0,995229696.0,0.183486,6.736,147980288.0,996802560.0,0.207547,6.7821,146800640.0,995622912.0,C2,0.29703,C1,C1,C1
llama3,qmsum,14,rouge_l,18413,66906,7.5093,0.282,0.0679,0.9921,0.0104,0.264151,1.0,997851136.0,997851136.0,0.236842,33.5675,29433856.0,988020736.0,0.247619,4.6103,216325115.0,997326848.0,0.222222,3.2822,304459776.0,999292928.0,0.208333,6.8395,145358848.0,994181120.0,0.271845,6.7108,148635648.0,997457920.0,C5,0.271845,C5,C5,C5
llama3,qmsum,15,rouge_l,13348,50567,6.8193,0.2331,0.07,0.9823,0.0187,0.208696,1.0,997457920.0,997457920.0,0.10101,28.6435,34676736.0,993263616.0,0.175439,4.5967,216593396.2,995622912.0,0.208696,3.296,302624768.0,997457920.0,0.155172,6.8237,145752064.0,994574336.0,0.188034,6.7616,147324928.0,996147200.0,C0,0.208696,C3,C3,C5
llama3,qmsum,16,rouge_l,25410,120528,9.0895,0.3251,0.1403,0.9999,0.003,0.21875,1.0,996933632.0,996933632.0,0.196078,30.6616,32317440.0,990904320.0,0.20339,4.6224,215448654.6,995885056.0,0.216216,3.3252,298823680.0,993656832.0,0.212121,6.6167,151126016.0,999948288.0,0.181818,6.6118,151257088.0,1000079360.0,C0,0.21875,C0,C4,C4
llama3,qmsum,17,rouge_l,12119,49902,7.5304,0.2706,0.089,0.9998,0.0134,0.305882,1.0,991166464.0,991166464.0,0.282051,32.4472,30482432.0,989069312.0,0.282051,4.606,214679370.1,988807168.0,0.305882,3.3448,296333312.0,991166464.0,0.263158,7.1037,139067392.0,987889664.0,0.205128,7.0808,139591680.0,988413952.0,C0,0.305882,C3,C3,C1
llama3,qmsum,18,rouge_l,18416,66930,7.5101,0.2821,0.068,0.9918,0.0104,0.222222,1.0,993918976.0,993918976.0,0.242424,30.9042,32055296.0,990642176.0,0.253165,4.6099,215318921.9,992608256.0,0.222222,3.3232,299085824.0,993918976.0,0.235294,7.0019,141426688.0,990248960.0,0.181818,6.9142,143523840.0,992346112.0,C2,0.253165,C1,C1,C1
llama3,qmsum,19,rouge_l,5220,20018,6.724,0.2514,0.1084,0.9814,0.0191,0.173077,1.0,702021632.0,702021632.0,0.114943,19.9203,34938880.0,695992320.0,0.12069,4.5803,153584803.8,703463424.0,0.149533,3.2187,218390048.0,702939136.0,0.215054,4.7387,147456000.0,698744832.0,0.156863,4.7221,148111360.0,699400192.0,C4,0.215054,C4,C4,C4
llama3,trec,0,classification,4956,22067,7.5377,0.316,0.2611,0.9997,0.0234,1.0,1.0,657850368.0,657850368.0,1.0,20.0349,32841728.0,657981440.0,1.0,4.589,143352244.0,657850368.0,1.0,3.3091,198837216.0,657981440.0,1.0,4.614,142606336.0,657981440.0,1.0,4.614,142606336.0,657981440.0,C0,1.0,C1,C1,C1
llama3,trec,1,classification,7145,31651,7.5619,0.3048,0.2321,0.9998,0.0244,0.0,1.0,944766976.0,944766976.0,0.0,28.7713,32841728.0,944898048.0,0.0,4.6072,205063645.4,944766976.0,0.0,3.3397,282926560.0,944898048.0,0.0,6.6259,142606336.0,944898048.0,0.0,6.6259,142606336.0,944898048.0,C0,0.0,C1,C1,C1
llama3,trec,2,classification,10958,48491,7.7814,0.3009,0.2111,0.9999,0.0241,0.0,1.0,991297536.0,991297536.0,0.0,30.1881,32841728.0,991428608.0,0.0,4.6129,214898655.8,991297536.0,0.0,3.3427,296595456.0,991428608.0,0.0,6.9522,142606336.0,991428608.0,0.0,6.9522,142606336.0,991428608.0,C0,0.0,C1,C1,C1
llama3,trec,3,classification,3338,14683,7.3828,0.3373,0.2846,0.9995,0.0236,1.0,1.0,445775872.0,445775872.0,1.0,13.5775,32841728.0,445906944.0,1.0,4.5677,97592243.9,445775872.0,1.0,3.2606,136756960.0,445906944.0,1.0,3.1268,142606336.0,445906944.0,1.0,3.1268,142606336.0,445906944.0,C0,1.0,C1,C1,C1
llama3,trec,4,classification,10064,44441,7.7338,0.3009,0.2204,0.9998,0.0242,0.0,1.0,991297536.0,991297536.0,0.0,30.1881,32841728.0,991428608.0,0.0,4.6131,214885511.2,991297536.0,0.0,3.3427,296595456.0,991428608.0,0.0,6.9522,142606336.0,991428608.0,0.0,6.9522,142606336.0,991428608.0,C0,0.0,C1,C1,C1
llama3,trec,5,classification,4316,18986,7.3006,0.309,0.2477,0.9996,0.0249,1.0,1.0,573964288.0,573964288.0,1.0,17.4807,32841728.0,574095360.0,1.0,4.5774,125390598.6,573964288.0,1.0,3.2947,174248320.0,574095360.0,1.0,4.0257,142606336.0,574095360.0,1.0,4.0257,142606336.0,574095360.0,C0,1.0,C1,C1,C1
llama3,trec,6,classification,2849,12633,7.3902,0.3374,0.2945,0.9994,0.0237,0.0,1.0,381681664.0,381681664.0,0.0,11.6258,32841728.0,381812736.0,0.0,4.5614,83676683.5,381681664.0,0.0,3.2372,117945920.0,381812736.0,0.0,2.6774,142606336.0,381812736.0,0.0,2.6774,142606336.0,381812736.0,C0,0.0,C1,C1,C1
llama3,trec,7,classification,9179,40923,7.6677,0.2964,0.2221,0.9998,0.024,1.0,1.0,991297536.0,991297536.0,1.0,30.1881,32841728.0,991428608.0,1.0,4.6113,214970569.5,991297536.0,1.0,3.3427,296595456.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,C0,1.0,C1,C1,C1
llama3,trec,8,classification,10565,46752,7.8126,0.3025,0.2216,0.9999,0.0238,1.0,1.0,991297536.0,991297536.0,1.0,30.1881,32841728.0,991428608.0,1.0,4.6125,214916102.4,991297536.0,1.0,3.3427,296595456.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,C0,1.0,C1,C1,C1
llama3,trec,9,classification,7817,34486,7.6659,0.3026,0.2318,0.9998,0.0239,1.0,1.0,991297536.0,991297536.0,1.0,30.1881,32841728.0,991428608.0,1.0,4.6134,214875779.9,991297536.0,1.0,3.3427,296595456.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,C0,1.0,C1,C1,C1
llama3,trec,10,classification,11030,48978,7.89,0.304,0.2194,0.9999,0.0231,1.0,1.0,991297536.0,991297536.0,1.0,30.1881,32841728.0,991428608.0,1.0,4.6121,214936104.9,991297536.0,1.0,3.3427,296595456.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,C0,1.0,C1,C1,C1
llama3,trec,11,classification,10282,45731,7.8247,0.3034,0.2211,0.9998,0.0235,1.0,1.0,991297536.0,991297536.0,1.0,35.4061,27860992.0,986447872.0,1.0,4.6121,214933247.4,991297536.0,1.0,3.3427,296595456.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,C0,1.0,C1,C1,C1
llama3,trec,12,classification,2774,12440,7.2091,0.3334,0.287,0.9994,0.0239,0.0,1.0,371851264.0,371851264.0,0.0,11.3265,32841728.0,371982336.0,0.0,4.5563,81611767.9,371851264.0,0.0,3.2343,115010112.0,371982336.0,0.0,2.6085,142606336.0,371982336.0,0.0,2.6085,142606336.0,371982336.0,C0,0.0,C1,C1,C1
llama3,trec,13,classification,10041,44636,7.7657,0.3005,0.2226,0.9998,0.0237,0.0,1.0,991297536.0,991297536.0,0.0,30.1881,32841728.0,991428608.0,0.0,4.6115,214963536.9,991297536.0,0.0,3.3427,296595456.0,991428608.0,0.0,6.9522,142606336.0,991428608.0,0.0,6.9522,142606336.0,991428608.0,C0,0.0,C1,C1,C1
llama3,trec,14,classification,8470,37582,7.6394,0.3041,0.2262,0.9998,0.0242,1.0,1.0,991297536.0,991297536.0,0.0,30.1881,32841728.0,991428608.0,1.0,4.6116,214957123.4,991297536.0,1.0,3.3427,296595456.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,C0,1.0,C4,C4,C4
llama3,trec,15,classification,8883,39237,7.6557,0.3005,0.2194,0.9998,0.024,1.0,1.0,991297536.0,991297536.0,1.0,30.1881,32841728.0,991428608.0,1.0,4.6112,214977538.6,991297536.0,1.0,3.3427,296595456.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,C0,1.0,C1,C1,C1
llama3,trec,16,classification,8850,39057,7.7049,0.3051,0.2243,0.9998,0.0238,1.0,1.0,991297536.0,991297536.0,0.0,30.1881,32841728.0,991428608.0,1.0,4.6128,214902703.9,991297536.0,1.0,3.3427,296595456.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,C0,1.0,C4,C4,C4
llama3,trec,17,classification,6265,27941,7.6663,0.3159,0.2496,0.9997,0.0237,1.0,1.0,829423616.0,829423616.0,1.0,25.2592,32841728.0,829554688.0,1.0,4.6004,180293975.1,829423616.0,1.0,3.3302,249100224.0,829554688.0,1.0,5.8171,142606336.0,829554688.0,1.0,5.8171,142606336.0,829554688.0,C0,1.0,C1,C1,C1
llama3,trec,18,classification,5991,26687,7.5822,0.3149,0.2495,0.9997,0.0241,1.0,1.0,793509888.0,793509888.0,1.0,24.1656,32841728.0,793640960.0,1.0,4.599,172541213.9,793509888.0,1.0,3.3264,238591360.0,793640960.0,1.0,5.5653,142606336.0,793640960.0,1.0,5.5653,142606336.0,793640960.0,C0,1.0,C1,C1,C1
llama3,trec,19,classification,11176,49551,7.73,0.2964,0.211,0.9999,0.0241,1.0,1.0,991297536.0,991297536.0,0.0,30.1881,32841728.0,991428608.0,1.0,4.6129,214896465.0,991297536.0,1.0,3.3427,296595456.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,C0,1.0,C4,C4,C4
llama3,triviaqa,0,qa_f1,5506,23489,9.3091,0.4315,0.3482,0.9711,0.0139,1.0,1.0,725745664.0,725745664.0,1.0,25.3383,28647424.0,725876736.0,1.0,4.6022,157694440.6,725745664.0,1.0,3.3626,215866336.0,725876736.0,1.0,5.2443,138412032.0,725876736.0,1.0,5.2443,138412032.0,725876736.0,C0,1.0,C1,C1,C1
llama3,triviaqa,1,qa_f1,20031,85780,10.2352,0.4154,0.2659,0.9999,0.012,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6302,213188368.0,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,2,qa_f1,12920,55689,9.8841,0.4137,0.2892,0.9998,0.0096,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6181,213748628.5,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,3,qa_f1,11013,47493,9.7234,0.4216,0.2947,0.9998,0.0106,0.666667,1.0,987103232.0,987103232.0,0.666667,34.4615,28647424.0,987234304.0,0.4,4.6174,213779521.2,987103232.0,0.666667,3.3763,292401152.0,987234304.0,0.666667,7.1326,138412032.0,987234304.0,0.666667,7.1326,138412032.0,987234304.0,C0,0.666667,C1,C1,C1
