model,task,sample_idx,metric,seq_len_tokens,seq_len_chars,token_entropy,gzip_ratio,unique_token_ratio,question_position,newline_density,score_c0,cr_c0,kv_bytes_c0,kv_bytes_fp16_c0,score_c1,cr_c1,kv_bytes_c1,kv_bytes_fp16_c1,score_c2,cr_c2,kv_bytes_c2,kv_bytes_fp16_c2,score_c3,cr_c3,kv_bytes_c3,kv_bytes_fp16_c3,score_c4,cr_c4,kv_bytes_c4,kv_bytes_fp16_c4,score_c5,cr_c5,kv_bytes_c5,kv_bytes_fp16_c5,best_quality_config,best_quality_score,best_iso_tau_0.99,best_iso_tau_0.95,best_iso_tau_0.90
llama32_3b,multi_news,10,rouge_l,7439,34688,9.0028,0.3478,0.2496,,0.0004,0.262295,1.0,906264576.0,906264576.0,0.221477,11.4448,80027648.0,915898368.0,0.335227,4.6554,195825532.6,911654912.0,0.27298,2.954,310050552.0,915898368.0,0.304813,5.249,174096384.0,913833984.0,0.27907,5.28,172834816.0,912572416.0,C2,0.335227,C5,C5,C5
llama32_3b,multi_news,11,rouge_l,1932,8923,7.747,0.3751,0.3059,,0.0012,0.362369,1.0,266764288.0,266764288.0,0.230088,5.1736,48947200.0,253231104.0,0.328767,4.5864,58664933.8,269058048.0,0.286792,2.57,101522904.0,260915200.0,0.275641,1.659,164118528.0,272269312.0,0.304183,1.7043,153567232.0,261718016.0,C0,0.362369,C0,C0,C2
llama32_3b,multi_news,12,rouge_l,2629,13280,7.8939,0.3243,0.267,,0.001,0.214984,1.0,352321536.0,352321536.0,0.277228,4.5515,80027648.0,364249088.0,0.302405,4.6064,76135835.6,350715904.0,0.273616,2.5822,136486924.0,352436224.0,0.27957,2.1007,170885120.0,358973440.0,0.311258,2.1149,168706048.0,356794368.0,C5,0.311258,C2,C2,C2
llama32_3b,multi_news,13,rouge_l,2978,14203,7.9905,0.3576,0.2754,,0.0009,0.247492,1.0,388333568.0,388333568.0,0.064516,15.2224,22798336.0,347045888.0,0.289753,4.6131,84180766.6,388333568.0,0.263889,2.6999,143663492.0,387874816.0,0.248366,2.3755,165838848.0,393953280.0,0.216606,2.4614,156090368.0,384204800.0,C2,0.289753,C2,C2,C2
llama32_3b,multi_news,14,rouge_l,874,3980,7.6021,0.4372,0.4405,,0.0028,0.255591,1.0,138313728.0,138313728.0,0.15748,2.8507,44818432.0,127762432.0,0.234234,4.5383,33610294.4,152535040.0,0.163009,2.0778,68279344.0,141869056.0,0.255591,1.0,138313728.0,138313728.0,0.255591,1.0,138313728.0,138313728.0,C0,0.255591,C0,C0,C2
llama32_3b,multi_news,15,rouge_l,2736,12552,8.047,0.3785,0.2979,,0.0009,0.286472,1.0,376406016.0,376406016.0,0.154286,4.8198,77619200.0,374112256.0,0.294118,4.6153,79867161.2,368607232.0,0.275676,2.4785,151915820.0,376520704.0,0.232955,2.1374,176160768.0,376520704.0,0.25,2.1709,171114496.0,371474432.0,C2,0.294118,C2,C2,C2
llama32_3b,multi_news,16,rouge_l,2044,8902,7.9208,0.4151,0.3283,0.3315,0.0012,0.191617,1.0,274563072.0,274563072.0,0.174603,3.7132,80027648.0,297156608.0,0.22,4.6081,64062541.9,295206912.0,0.204082,2.4176,118835668.0,287293440.0,0.1875,1.7388,163774464.0,284770304.0,0.179931,1.7797,155172864.0,276168704.0,C2,0.22,C2,C2,C2
llama32_3b,multi_news,17,rouge_l,1572,7308,8.1072,0.4353,0.4097,,0.0015,0.253968,1.0,231096320.0,231096320.0,0.181818,3.6476,61562880.0,224559104.0,0.245614,4.5738,48294601.4,220889088.0,0.238532,2.261,103276320.0,233504768.0,0.255738,1.3969,168476672.0,235339776.0,0.213058,1.4194,159416320.0,226279424.0,C4,0.255738,C4,C2,C2
llama32_3b,multi_news,18,rouge_l,4538,22086,8.4441,0.3711,0.2757,0.9707,0.0005,0.25,1.0,572866560.0,572866560.0,0.191011,7.3788,78880768.0,582041600.0,0.231959,4.6381,125713811.6,583073792.0,0.268041,2.7841,207784304.0,578486272.0,0.2,3.3441,173637632.0,580665344.0,0.235955,3.3105,176160768.0,583188480.0,C3,0.268041,C3,C3,C2
llama32_3b,multi_news,19,rouge_l,1527,6950,7.5228,0.3736,0.298,0.2747,0.0019,0.364865,1.0,216186880.0,216186880.0,0.163569,4.1873,49520640.0,207355904.0,0.416961,4.5703,46901443.9,214351872.0,0.387097,2.4857,85174012.0,211714048.0,0.387755,1.4015,153681920.0,215384064.0,0.458015,1.4294,143704064.0,205406208.0,C5,0.458015,C2,C2,C2
llama32_3b,multifieldqa_en,0,qa_f1,1529,5225,7.6562,0.454,0.3362,0.9983,0.0188,0.75,1.0,179830784.0,179830784.0,0.75,8.2619,21766144.0,179830784.0,0.75,4.5677,39370108.9,179830784.0,0.75,3.3849,53126668.0,179830784.0,0.75,1.5253,117899264.0,179830784.0,0.75,1.5253,117899264.0,179830784.0,C0,0.75,C1,C1,C1
llama32_3b,multifieldqa_en,1,qa_f1,3037,14071,8.3041,0.3913,0.3112,0.9994,0.0068,1.0,1.0,352665600.0,352665600.0,1.0,16.2883,21651456.0,352665600.0,1.0,4.6258,76238060.4,352665600.0,1.0,3.4035,103618228.0,352665600.0,1.0,2.9942,117784576.0,352665600.0,1.0,2.9942,117784576.0,352665600.0,C0,1.0,C1,C1,C1
llama32_3b,multifieldqa_en,2,qa_f1,9520,45349,9.0305,0.2622,0.1791,0.9998,0.0015,0.060606,1.0,864632832.0,864632832.0,0.105263,36.0322,23945216.0,862797824.0,0.060606,4.6643,185373065.4,864632832.0,0.060606,3.3689,256653824.0,864632832.0,0.058824,7.0808,122142720.0,864862208.0,0.058824,7.0808,122142720.0,864862208.0,C1,0.105263,C1,C1,C1
llama32_3b,multifieldqa_en,3,qa_f1,7393,31608,8.3178,0.3094,0.1658,0.9997,0.003,0.727273,1.0,853508096.0,853508096.0,0.888889,38.1804,22339584.0,852934656.0,0.727273,4.679,182413115.2,853508096.0,0.666667,3.399,250971980.0,853049344.0,0.727273,7.1696,119046144.0,853508096.0,0.727273,7.1696,119046144.0,853508096.0,C1,0.888889,C1,C1,C1
llama32_3b,multifieldqa_en,4,qa_f1,7479,33949,9.2387,0.3893,0.2805,0.9997,0.0111,0.0,1.0,862683136.0,862683136.0,0.0,39.3373,21880832.0,860733440.0,0.068966,4.6537,185670982.4,864059392.0,0.0,3.387,254704128.0,862683136.0,0.105263,7.1971,119848960.0,862568448.0,0.105263,7.1971,119848960.0,862568448.0,C4,0.105263,C1,C1,C1
llama32_3b,multifieldqa_en,5,qa_f1,6599,19528,8.42,0.3644,0.177,0.9995,0.0277,0.774194,1.0,762904576.0,762904576.0,0.56,33.7677,22568960.0,762101760.0,0.56,4.6451,164067456.9,762101760.0,0.774194,3.3891,225105328.0,762904576.0,0.774194,6.3839,119504896.0,762904576.0,0.774194,6.3839,119504896.0,762904576.0,C0,0.774194,C4,C4,C4
llama32_3b,multifieldqa_en,6,qa_f1,6288,20826,8.3493,0.3338,0.1625,0.9996,0.0181,0.35,1.0,730447872.0,730447872.0,0.705882,31.8735,22798336.0,726663168.0,0.451613,4.6815,155709999.2,728956928.0,0.35,3.352,217910896.0,730447872.0,0.451613,6.0132,121225216.0,728956928.0,0.571429,6.0854,119504896.0,727236608.0,C1,0.705882,C1,C1,C1
llama32_3b,multifieldqa_en,7,qa_f1,3684,6000,7.881,0.3659,0.1707,,0.0018,1.0,1.0,426754048.0,426754048.0,1.0,19.8151,21536768.0,426754048.0,1.0,4.6109,92552868.8,426754048.0,1.0,3.4041,125362972.0,426754048.0,1.0,3.6267,117669888.0,426754048.0,1.0,3.6267,117669888.0,426754048.0,C0,1.0,C1,C1,C1
llama32_3b,multifieldqa_en,8,qa_f1,4463,21852,8.6743,0.3954,0.3079,0.9996,0.0053,0.8,1.0,516440064.0,516440064.0,1.0,23.9635,21536768.0,516096000.0,0.8,4.6504,111053916.0,516440064.0,0.8,3.4002,151885552.0,516440064.0,0.8,4.3761,118013952.0,516440064.0,0.8,4.3761,118013952.0,516440064.0,C1,1.0,C1,C1,C1
llama32_3b,multifieldqa_en,9,qa_f1,3178,15563,8.257,0.3579,0.2618,0.9994,0.0068,0.0,1.0,368951296.0,368951296.0,0.0,17.0352,21651456.0,368836608.0,0.0,4.6209,79843713.0,368951296.0,0.0,3.4006,108461444.0,368836608.0,0.0,3.1315,117784576.0,368836608.0,0.0,3.1315,117784576.0,368836608.0,C0,0.0,C1,C1,C1
llama32_3b,multifieldqa_en,10,qa_f1,2108,8995,8.0773,0.4297,0.3283,0.999,0.0073,0.666667,1.0,247152640.0,247152640.0,0.551724,10.7966,22913024.0,247382016.0,0.529412,4.5932,53982666.8,247955456.0,0.666667,3.365,73448928.0,247152640.0,0.666667,2.0801,118816768.0,247152640.0,0.666667,2.0801,118816768.0,247152640.0,C0,0.666667,C3,C3,C3
llama32_3b,multifieldqa_en,11,qa_f1,6202,31240,8.584,0.3354,0.2127,0.9997,0.0046,0.454545,1.0,717258752.0,717258752.0,0.434783,30.694,23371776.0,717373440.0,0.5,4.6658,153677987.2,717029376.0,0.454545,3.3888,211656060.0,717258752.0,0.454545,6.0077,119390208.0,717258752.0,0.454545,6.0077,119390208.0,717258752.0,C2,0.5,C4,C1,C1
llama32_3b,multifieldqa_en,12,qa_f1,4972,21982,8.6984,0.3497,0.2548,0.9996,0.0022,0.814815,1.0,576307200.0,576307200.0,0.5625,24.2028,23830528.0,576765952.0,0.545455,4.6435,124629867.1,578715648.0,0.814815,3.3803,170490656.0,576307200.0,0.432432,4.7933,120422400.0,577224704.0,0.714286,4.8188,119619584.0,576421888.0,C0,0.814815,C3,C3,C3
llama32_3b,multifieldqa_en,13,qa_f1,14997,56541,8.4065,0.2042,0.0928,0.9998,0.0092,1.0,1.0,860274688.0,860274688.0,1.0,40.1583,21422080.0,860274688.0,1.0,4.659,184648229.2,860274688.0,1.0,3.4098,252295680.0,860274688.0,1.0,7.318,117555200.0,860274688.0,1.0,7.318,117555200.0,860274688.0,C0,1.0,C1,C1,C1
llama32_3b,multifieldqa_en,14,qa_f1,3785,14403,9.4641,0.4404,0.3868,0.9994,0.0044,0.0,1.0,440745984.0,440745984.0,0.0,20.0487,21880832.0,438681600.0,0.0,4.6475,94810978.1,440631296.0,0.0,3.3625,131076260.0,440745984.0,0.0,3.673,119963648.0,440631296.0,0.0,3.673,119963648.0,440631296.0,C0,0.0,C1,C1,C1
llama32_3b,multifieldqa_en,15,qa_f1,9461,42138,9.0572,0.3951,0.2222,0.9998,0.0058,0.0,1.0,860962816.0,860962816.0,0.0625,35.6998,24174592.0,863027200.0,0.0,4.6779,184049962.2,860962816.0,0.0,3.4032,252983808.0,860962816.0,0.105263,7.2813,118243328.0,860962816.0,0.105263,7.2813,118243328.0,860962816.0,C4,0.105263,C1,C1,C1
llama32_3b,multifieldqa_en,16,qa_f1,7656,33274,9.3051,0.4012,0.2701,0.9997,0.005,0.0,1.0,860504064.0,860504064.0,0.0,39.5393,21766144.0,860618752.0,0.0,4.6704,184247792.4,860504064.0,0.0,3.4076,252525056.0,860504064.0,0.0,7.3057,117784576.0,860504064.0,0.0,7.3057,117784576.0,860504064.0,C0,0.0,C1,C1,C1
llama32_3b,multifieldqa_en,17,qa_f1,3704,13757,7.6487,0.2999,0.1712,0.9993,0.0118,0.222222,1.0,436043776.0,436043776.0,0.190476,15.2251,28647424.0,436158464.0,0.0,4.6383,94009757.4,436043776.0,0.222222,3.2762,133127820.0,436158464.0,0.190476,3.5162,123748352.0,435126272.0,0.0,3.4954,124780544.0,436158464.0,C0,0.222222,C3,C3,C3
llama32_3b,multifieldqa_en,18,qa_f1,5300,22974,8.4297,0.3478,0.2072,0.9996,0.0047,0.521739,1.0,614842368.0,614842368.0,0.470588,26.2678,23371776.0,613924864.0,0.521739,4.6664,131760412.5,614842368.0,0.521739,3.3714,182370104.0,614842368.0,0.75,5.1452,119275520.0,613695488.0,0.75,5.1452,119275520.0,613695488.0,C4,0.75,C4,C4,C1
llama32_3b,multifieldqa_en,19,qa_f1,11048,44441,8.623,0.3246,0.1461,0.9998,0.0038,0.095238,1.0,865320960.0,865320960.0,0.095238,37.0687,23257088.0,862109696.0,0.444444,4.6831,184335097.9,863256576.0,0.095238,3.3924,254130688.0,862109696.0,0.111111,7.0979,121798656.0,864518144.0,0.095238,7.2209,119390208.0,862109696.0,C2,0.444444,C1,C1,C1
llama32_3b,narrativeqa,0,qa_f1,31373,127703,9.2856,0.3891,0.1576,0.9999,0.0184,0.26087,1.0,862797824.0,862797824.0,0.352941,37.6103,22913024.0,861765632.0,0.4,4.6619,184804573.6,861536256.0,0.26087,3.3859,254818816.0,862797824.0,0.615385,7.257,118702080.0,861421568.0,0.571429,7.2449,118931456.0,861650944.0,C4,0.615385,C1,C1,C1
llama32_3b,narrativeqa,1,qa_f1,36248,157714,9.5496,0.3887,0.1602,0.9999,0.0198,0.074074,1.0,862912512.0,862912512.0,0.105263,37.6103,22913024.0,861765632.0,0.0,4.6609,184991119.0,862224384.0,0.066667,3.3806,255392256.0,863371264.0,0.095238,7.058,122601472.0,865320960.0,0.083333,7.2031,119734272.0,862453760.0,C1,0.105263,C1,C1,C1
llama32_3b,narrativeqa,2,qa_f1,13507,56169,9.049,0.4016,0.2137,0.9998,0.0192,0.153846,1.0,860962816.0,860962816.0,0.153846,38.9396,22110208.0,860962816.0,0.153846,4.672,184282229.4,860962816.0,0.153846,3.4032,252983808.0,860962816.0,0.153846,7.2813,118243328.0,860962816.0,0.153846,7.2813,118243328.0,860962816.0,C0,0.153846,C1,C1,C1
llama32_3b,narrativeqa,3,qa_f1,16516,62691,9.2044,0.424,0.2147,0.9998,0.0201,0.173913,1.0,863141888.0,863141888.0,0.625,37.428,23027712.0,861880320.0,0.222222,4.6694,184652600.5,862224384.0,0.347826,3.3806,255392256.0,863371264.0,0.434783,7.1676,120422400.0,863141888.0,0.333333,7.1735,120307712.0,863027200.0,C1,0.625,C1,C1,C1
llama32_3b,narrativeqa,4,qa_f1,46708,153856,8.9604,0.3571,0.1214,0.9999,0.0376,0.0,1.0,860733440.0,860733440.0,0.0,39.1374,21995520.0,860848128.0,0.0,4.6609,184670760.0,860733440.0,0.0,3.4054,252754432.0,860733440.0,0.0,7.2874,118128640.0,860848128.0,0.0,7.2874,118128640.0,860848128.0,C0,0.0,C1,C1,C1
llama32_3b,narrativeqa,5,qa_f1,37057,150571,9.2839,0.3741,0.1193,0.9999,0.0201,0.090909,1.0,862912512.0,862912512.0,0.066667,33.1101,26124288.0,864976896.0,0.190476,4.6691,184690832.5,862339072.0,0.090909,3.3849,254933504.0,862912512.0,0.105263,7.215,119504896.0,862224384.0,0.0,7.2269,119275520.0,861995008.0,C2,0.190476,C4,C4,C4
llama32_3b,narrativeqa,6,qa_f1,8050,34101,9.3906,0.4275,0.3063,0.9997,0.0259,0.0,1.0,860848128.0,860848128.0,0.0,39.1374,21995520.0,860848128.0,0.0,4.6513,185272546.9,861765632.0,0.0,3.4043,252869120.0,860848128.0,0.0,7.2874,118128640.0,860848128.0,0.0,7.2813,118243328.0,860962816.0,C0,0.0,C1,C1,C1
llama32_3b,narrativeqa,7,qa_f1,11380,47169,9.3137,0.4168,0.2562,0.9998,0.0211,0.666667,1.0,860848128.0,860848128.0,0.666667,39.1374,21995520.0,860848128.0,0.666667,4.6733,184204563.9,860848128.0,0.666667,3.4043,252869120.0,860848128.0,0.666667,7.2874,118128640.0,860848128.0,0.666667,7.2874,118128640.0,860848128.0,C0,0.666667,C1,C1,C1
llama32_3b,narrativeqa,8,qa_f1,36233,157653,9.5497,0.3887,0.1603,0.9999,0.0198,0.5,1.0,860618752.0,860618752.0,0.5,39.5393,21766144.0,860618752.0,0.5,4.6601,184676866.9,860618752.0,0.5,3.4065,252639744.0,860618752.0,0.5,7.2996,117899264.0,860618752.0,0.5,7.2996,117899264.0,860618752.0,C0,0.5,C1,C1,C1
llama32_3b,narrativeqa,9,qa_f1,36241,157679,9.5495,0.3887,0.1603,0.9999,0.0198,0.0,1.0,860733440.0,860733440.0,0.0,37.428,23027712.0,861880320.0,0.0,4.6605,184712468.6,860848128.0,0.0,3.4054,252754432.0,860733440.0,0.0,7.2935,118013952.0,860733440.0,0.0,7.2935,118013952.0,860733440.0,C0,0.0,C1,C1,C1
llama32_3b,narrativeqa,10,qa_f1,38183,133473,8.8186,0.3687,0.1113,0.9999,0.0283,1.0,1.0,860733440.0,860733440.0,0.181818,37.7945,22798336.0,861650944.0,1.0,4.6645,184527646.9,860733440.0,1.0,3.4054,252754432.0,860733440.0,1.0,7.2935,118013952.0,860733440.0,1.0,7.2935,118013952.0,860733440.0,C0,1.0,C4,C4,C4
llama32_3b,narrativeqa,11,qa_f1,31372,127699,9.2854,0.3891,0.1575,0.9999,0.0184,1.0,1.0,860389376.0,860389376.0,1.0,39.9498,21536768.0,860389376.0,1.0,4.6617,184564255.5,860389376.0,1.0,3.4087,252410368.0,860389376.0,1.0,7.3119,117669888.0,860389376.0,1.0,7.3119,117669888.0,860389376.0,C0,1.0,C1,C1,C1
llama32_3b,narrativeqa,12,qa_f1,11385,47216,9.3161,0.417,0.2566,0.9998,0.0211,0.125,1.0,861077504.0,861077504.0,0.125,38.7438,22224896.0,861077504.0,0.133333,4.6734,184643232.5,862912512.0,0.125,3.4021,253098496.0,861077504.0,0.111111,7.257,118702080.0,861421568.0,0.125,7.2752,118358016.0,861077504.0,C2,0.133333,C1,C1,C1
llama32_3b,narrativeqa,13,qa_f1,37057,150560,9.2834,0.3741,0.1193,0.9999,0.0201,0.0,1.0,861536256.0,861536256.0,0.0,37.9805,22683648.0,861536256.0,0.0,4.669,184523602.0,861536256.0,0.0,3.3978,253557248.0,861536256.0,0.0,7.251,118816768.0,861536256.0,0.0,7.251,118816768.0,861536256.0,C0,0.0,C1,C1,C1
llama32_3b,narrativeqa,14,qa_f1,31384,127757,9.2851,0.3891,0.1575,0.9999,0.0183,0.0,1.0,861650944.0,861650944.0,0.0,37.6103,22913024.0,861765632.0,0.0,4.6618,185127933.0,863027200.0,0.0,3.3967,253671936.0,861650944.0,0.0,7.2449,118931456.0,861650944.0,0.0,7.1853,120078336.0,862797824.0,C0,0.0,C1,C1,C1
llama32_3b,narrativeqa,15,qa_f1,37059,150579,9.2837,0.374,0.1193,0.9999,0.0201,0.347826,1.0,862912512.0,862912512.0,0.117647,37.6103,22913024.0,861765632.0,0.2,4.6689,184673507.9,862224384.0,0.347826,3.3849,254933504.0,862912512.0,0.181818,7.2031,119734272.0,862453760.0,0.153846,7.1853,120078336.0,862797824.0,C0,0.347826,C3,C3,C3
llama32_3b,narrativeqa,16,qa_f1,11381,47179,9.3144,0.4169,0.2564,0.9998,0.0211,0.0,1.0,861536256.0,861536256.0,0.0,37.6103,22913024.0,861765632.0,0.0,4.6734,184349516.8,861536256.0,0.0,3.3978,253557248.0,861536256.0,0.0,7.2329,119160832.0,861880320.0,0.0,7.251,118816768.0,861536256.0,C0,0.0,C1,C1,C1
llama32_3b,narrativeqa,17,qa_f1,8054,34126,9.3898,0.4273,0.3061,0.9997,0.0259,0.285714,1.0,861077504.0,861077504.0,1.0,39.7435,21651456.0,860504064.0,0.444444,4.6514,185123530.0,861077504.0,0.444444,3.4021,253098496.0,861077504.0,0.444444,7.2752,118358016.0,861077504.0,0.444444,7.2752,118358016.0,861077504.0,C1,1.0,C1,C1,C1
llama32_3b,narrativeqa,18,qa_f1,31418,134613,9.3844,0.3944,0.1648,0.9999,0.019,0.125,1.0,861306880.0,861306880.0,0.125,38.3583,22454272.0,861306880.0,0.105263,4.656,185036729.6,861536256.0,0.125,3.4,253327872.0,861306880.0,0.125,7.2631,118587392.0,861306880.0,0.125,7.2631,118587392.0,861306880.0,C0,0.125,C1,C1,C1
llama32_3b,narrativeqa,19,qa_f1,19113,76470,8.9864,0.3937,0.1785,0.9999,0.0167,0.0,1.0,861192192.0,861192192.0,0.0,38.7438,22224896.0,861077504.0,0.0,4.6539,184975326.9,860848128.0,0.0,3.4043,252869120.0,860848128.0,0.0,7.1152,121454592.0,864174080.0,0.0,7.15,120766464.0,863485952.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,0,count,15690,66383,8.8233,0.0991,0.0748,0.0041,0.0013,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6377,185497668.8,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,1,count,21256,96790,8.488,0.0536,0.0397,0.0028,0.001,1.0,1.0,860274688.0,860274688.0,1.0,40.1583,21422080.0,860274688.0,1.0,4.6299,185809041.0,860274688.0,1.0,3.4098,252295680.0,860274688.0,1.0,7.318,117555200.0,860274688.0,1.0,7.318,117555200.0,860274688.0,C0,1.0,C1,C1,C1
llama32_3b,passage_count,2,count,18536,82313,9.3288,0.2315,0.1262,0.0033,0.0012,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6459,185167786.2,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,3,count,17304,81159,9.7033,0.3446,0.2163,0.8755,0.0009,0.0,1.0,861306880.0,861306880.0,0.0,38.3583,22454272.0,861306880.0,0.0,4.6469,185351711.4,861306880.0,0.0,3.4,253327872.0,861306880.0,0.0,7.2631,118587392.0,861306880.0,0.0,7.2631,118587392.0,861306880.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,4,count,20836,96082,9.6139,0.2716,0.1724,0.0028,0.0011,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6473,185112144.4,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,5,count,11196,50472,9.4701,0.3389,0.2514,0.7383,0.0014,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6603,184595302.0,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,6,count,16511,78503,9.2245,0.2217,0.1368,0.0035,0.001,0.0,1.0,861306880.0,861306880.0,0.0,38.3583,22454272.0,861306880.0,0.0,4.6488,185276844.9,861306880.0,0.0,3.4,253327872.0,861306880.0,0.0,7.2631,118587392.0,861306880.0,0.0,7.2631,118587392.0,861306880.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,7,count,12868,60783,9.2372,0.2047,0.1543,0.0045,0.0012,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6449,185208981.9,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,8,count,17307,79574,8.6588,0.0863,0.0581,0.0034,0.001,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6364,185546817.8,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,9,count,11552,54444,8.5926,0.1037,0.0848,0.005,0.001,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6332,186197019.9,862683136.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,10,count,18085,82268,8.7851,0.1413,0.0849,0.7675,0.0011,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6407,185375320.1,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,11,count,12795,58382,9.4539,0.3231,0.2034,0.3194,0.0011,0.0,1.0,863715328.0,863715328.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6527,185416652.5,862683136.0,0.0,3.3763,255851008.0,863830016.0,0.0,7.1326,121110528.0,863830016.0,0.0,7.1326,121110528.0,863830016.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,12,count,9166,40044,8.7163,0.1457,0.1233,0.0068,0.0014,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.633,185685231.9,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,13,count,17204,73884,8.4383,0.0728,0.0545,0.0037,0.0012,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6205,186185738.9,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,14,count,17229,75746,9.6663,0.2807,0.1846,0.9876,0.0013,0.0,1.0,862339072.0,862339072.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6539,184849079.8,860274688.0,0.0,3.3902,254360064.0,862339072.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,15,count,7714,35076,9.0484,0.2584,0.2092,0.0078,0.0013,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6397,185417071.4,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,16,count,11199,53076,9.0566,0.2223,0.182,0.0051,0.0011,0.0,1.0,862339072.0,862339072.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6437,185749609.8,862568448.0,0.0,3.3763,255851008.0,863830016.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,17,count,16775,73969,8.6787,0.0915,0.0625,0.0037,0.001,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6358,185571424.0,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,18,count,17101,75663,9.6157,0.3241,0.1894,0.6176,0.0011,0.0,1.0,860274688.0,860274688.0,0.0,40.1583,21422080.0,860274688.0,0.0,4.6483,185073980.9,860274688.0,0.0,3.4098,252295680.0,860274688.0,0.0,7.318,117555200.0,860274688.0,0.0,7.318,117555200.0,860274688.0,C0,0.0,C1,C1,C1
llama32_3b,passage_count,19,count,15851,72937,9.4437,0.2935,0.1766,0.7509,0.001,0.0,1.0,861306880.0,861306880.0,0.0,38.3583,22454272.0,861306880.0,0.0,4.6429,185510477.2,861306880.0,0.0,3.4,253327872.0,861306880.0,0.0,7.2631,118587392.0,861306880.0,0.0,7.2631,118587392.0,861306880.0,C0,0.0,C1,C1,C1
