model,task,sample_idx,metric,seq_len_tokens,seq_len_chars,token_entropy,gzip_ratio,unique_token_ratio,question_position,newline_density,score_c0,cr_c0,kv_bytes_c0,kv_bytes_fp16_c0,score_c1,cr_c1,kv_bytes_c1,kv_bytes_fp16_c1,score_c2,cr_c2,kv_bytes_c2,kv_bytes_fp16_c2,score_c3,cr_c3,kv_bytes_c3,kv_bytes_fp16_c3,score_c4,cr_c4,kv_bytes_c4,kv_bytes_fp16_c4,score_c5,cr_c5,kv_bytes_c5,kv_bytes_fp16_c5,best_quality_config,best_quality_score,best_iso_tau_0.99,best_iso_tau_0.95,best_iso_tau_0.90
llama31_8b,trec,17,classification,6265,27941,7.6663,0.3159,0.2496,0.9997,0.0237,1.0,1.0,829423616.0,829423616.0,1.0,25.2592,32841728.0,829554688.0,1.0,4.6047,180127382.9,829423616.0,1.0,3.3302,249100224.0,829554688.0,1.0,5.8171,142606336.0,829554688.0,1.0,5.8171,142606336.0,829554688.0,C0,1.0,C1,C1,C1
llama31_8b,trec,18,classification,5991,26687,7.5822,0.3149,0.2495,0.9997,0.0241,1.0,1.0,793509888.0,793509888.0,1.0,24.1656,32841728.0,793640960.0,1.0,4.6035,172371764.1,793509888.0,1.0,3.3264,238591360.0,793640960.0,1.0,5.5653,142606336.0,793640960.0,1.0,5.5653,142606336.0,793640960.0,C0,1.0,C1,C1,C1
llama31_8b,trec,19,classification,11176,49551,7.73,0.2964,0.211,0.9999,0.0241,1.0,1.0,991297536.0,991297536.0,0.0,30.1881,32841728.0,991428608.0,1.0,4.6155,214776894.5,991297536.0,1.0,3.3427,296595456.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,1.0,6.9522,142606336.0,991428608.0,C0,1.0,C4,C4,C4
llama31_8b,triviaqa,0,qa_f1,5506,23489,9.3091,0.4315,0.3482,0.9711,0.0139,1.0,1.0,725745664.0,725745664.0,1.0,25.3383,28647424.0,725876736.0,1.0,4.6057,157577045.0,725745664.0,1.0,3.3626,215866336.0,725876736.0,1.0,5.2443,138412032.0,725876736.0,1.0,5.2443,138412032.0,725876736.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,1,qa_f1,20031,85780,10.2352,0.4154,0.2659,0.9999,0.012,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6274,213316511.0,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,2,qa_f1,12920,55689,9.8841,0.4137,0.2892,0.9998,0.0096,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6179,213755867.5,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,3,qa_f1,11013,47493,9.7234,0.4216,0.2947,0.9998,0.0106,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6199,213661062.0,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,4,qa_f1,8326,36757,9.7764,0.4334,0.347,0.9997,0.0094,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6157,213856070.5,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,5,qa_f1,10453,44556,9.8651,0.4275,0.3041,0.9998,0.0077,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6212,213601641.9,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,6,qa_f1,10376,40413,9.6745,0.4218,0.2876,0.9998,0.0199,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.618,213751819.4,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,7,qa_f1,11311,47275,9.8567,0.4253,0.302,0.9998,0.0141,1.0,1.0,987103232.0,987103232.0,0.173913,34.4615,28647424.0,987234304.0,1.0,4.6211,213608245.9,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C4,C4,C4
llama31_8b,triviaqa,8,qa_f1,7724,31840,9.5544,0.4356,0.322,0.9997,0.0109,0.0,1.0,987103232.0,987103232.0,0.0,34.4615,28647424.0,987234304.0,0.0,4.6239,213480404.5,987103232.0,0.0,3.3763,292401152.0,987234304.0,0.0,7.1326,138412032.0,987234304.0,0.0,7.1326,138412032.0,987234304.0,C0,0.0,C1,C1,C1
llama31_8b,triviaqa,9,qa_f1,4342,16034,8.659,0.4387,0.3194,0.9994,0.0158,1.0,1.0,573177856.0,573177856.0,1.0,22.8062,24977408.0,569638912.0,1.0,4.5826,125076212.1,573177856.0,1.0,3.3522,171026240.0,573308928.0,1.0,4.142,138412032.0,573308928.0,1.0,4.142,138412032.0,573308928.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,10,qa_f1,18145,76648,10.0678,0.4129,0.2681,0.9999,0.0121,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6216,213583655.5,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,11,qa_f1,11796,51154,9.8023,0.4091,0.292,0.9998,0.0106,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6165,213821859.9,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,12,qa_f1,19728,83538,10.0535,0.4093,0.2526,0.9999,0.0121,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6193,213692319.9,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,13,qa_f1,3265,14180,9.0301,0.4352,0.3807,0.9993,0.0136,1.0,1.0,432013312.0,432013312.0,1.0,15.0849,28647424.0,432144384.0,1.0,4.57,94531848.8,432013312.0,1.0,3.3318,129701824.0,432144384.0,1.0,3.1222,138412032.0,432144384.0,1.0,3.1222,138412032.0,432144384.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,14,qa_f1,20796,87722,10.1281,0.4156,0.2575,0.9999,0.0102,1.0,1.0,983695360.0,983695360.0,0.0,39.1778,25108480.0,983695360.0,1.0,4.6298,213204989.1,987103232.0,1.0,3.4054,288862208.0,983695360.0,1.0,7.2935,134873088.0,983695360.0,1.0,7.2935,134873088.0,983695360.0,C0,1.0,C4,C4,C4
llama31_8b,triviaqa,15,qa_f1,4908,22747,9.2835,0.4253,0.3775,0.9996,0.0079,1.0,1.0,647364608.0,647364608.0,1.0,22.6022,28647424.0,647495680.0,1.0,4.5924,140965078.1,647364608.0,1.0,3.3575,192848064.0,647495680.0,1.0,4.678,138412032.0,647495680.0,1.0,4.678,138412032.0,647495680.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,16,qa_f1,10231,42226,9.7102,0.4236,0.2923,0.9998,0.0109,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.616,213841640.1,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,17,qa_f1,13960,57722,9.8074,0.3969,0.2583,0.9998,0.0128,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6215,213589815.0,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,18,qa_f1,14332,61082,9.9033,0.4151,0.2787,0.9998,0.0104,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6177,213764471.8,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama31_8b,triviaqa,19,qa_f1,8168,35421,9.6464,0.4262,0.3249,0.9997,0.0103,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.619,213706702.6,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
